seed,generation,child_id,parent1_id,parent2_id,morph_diff_p1,morph_diff_p2,tf_diff_p1,tf_diff_p2,activation_diff_p1,activation_diff_p2,trajectory_diff_p1,trajectory_diff_p2
1249147593,2,101,82,53,15,13,9.1022,16.4617,1,1,1786.2529,4647.1714
1249147593,2,102,40,70,11,14,10.4652,11.0915,1,1,2596.6983,2789.315
1249147593,2,103,77,19,9,9,9.8898,6.5953,3,2,2315.4122,1787.3148
1249147593,2,104,78,91,13,16,12.682,6.6381,3,0,2423.8802,1277.0597
1249147593,2,105,96,59,12,13,16.7728,9.8799,2,1,2301.8977,1914.1916
1249147593,2,106,90,5,12,16,20.7389,17.378,2,1,4609.2114,3147.1396
1249147593,2,107,33,29,7,6,9.981,16.8202,0,1,1430.0632,3435.3592
1249147593,2,108,5,14,5,3,8.8721,1.8776,1,0,2678.6678,394.1327
1249147593,2,109,77,22,10,7,6.3425,13.6768,0,1,1777.3242,3182.5458
1249147593,2,110,85,90,5,14,1.2688,16.7423,0,3,671.3249,3520.8616
1249147593,2,111,82,84,6,14,15.4679,17.4532,3,2,4391.3716,3647.9771
1249147593,2,112,70,49,12,10,14.4511,21.3725,0,0,3053.823,4396.6349
1249147593,2,113,93,72,12,8,29.0663,7.4912,3,1,4634.9668,1335.6031
1249147593,2,114,24,10,10,5,9.2138,9.9978,1,2,1662.5414,2013.9145
1249147593,2,115,93,3,13,7,21.3175,3.1572,2,1,2861.6301,1064.9702
1249147593,2,116,84,60,12,13,8.4671,6.9512,0,1,2009.2992,1637.1423
1249147593,2,117,54,91,16,10,8.3886,14.6323,1,1,1835.8689,2504.123
1249147593,2,118,22,95,13,17,7.9613,10.6399,0,0,1656.8372,2084.2204
1249147593,2,119,91,10,11,10,9.8622,10.3303,0,2,1543.0816,1908.2468
1249147593,2,120,16,96,9,10,4.9323,19.2698,0,1,1114.9398,2321.9475
1249147593,2,121,93,5,12,12,19.7107,7.0771,1,1,3582.0396,2071.4405
1249147593,2,122,11,10,12,5,12.0315,3.1648,2,2,2196.9134,516.1872
1249147593,2,123,90,5,6,8,2.1351,8.1592,2,1,1589.9236,2592.262
1249147593,2,124,69,78,6,16,5.5552,12.0164,0,4,795.7039,2931.6396
1249147593,2,125,89,48,8,14,2.3342,6.0432,0,1,2165.0572,1674.4212
1249147593,2,126,59,5,10,7,14.6363,6.373,2,2,2870.1028,2097.5392
1249147593,2,127,22,87,1,18,7.2112,17.9609,0,1,1275.1776,4981.6515
1249147593,2,128,54,55,12,17,10.1008,18.7272,1,1,1977.9133,4501.9277
1249147593,2,129,84,97,17,15,14.2633,23.8284,0,1,3189.9406,5577.0203
1249147593,2,130,100,59,6,10,2.0612,9.2987,0,0,405.6566,2179.1958
1249147593,2,131,97,57,8,12,6.8941,13.4937,0,2,1937.9175,2131.4845
1249147593,2,132,58,3,5,6,3.5232,3.6413,1,1,832.8428,737.8508
1249147593,2,133,84,22,12,13,9.703,6.878,0,0,1958.6894,1991.3975
1249147593,2,134,84,33,17,15,17.9345,15.3783,0,1,4020.4468,5096.7636
1249147593,2,135,89,55,15,14,10.2111,9.4868,1,1,2569.7397,2741.1872
1249147593,2,136,77,93,14,16,12.0806,16.1908,1,2,4281.2773,2269.0406
1249147593,2,137,20,55,18,12,18.4869,15.8065,3,2,5563.0315,3791.3405
1249147593,2,138,20,93,21,20,18.0024,14.4991,2,1,5910.2807,3349.2991
1249147593,2,139,78,58,12,12,14.9762,18.4969,4,2,2928.4162,3941.7702
1249147593,2,140,19,39,15,19,7.6682,15.5753,0,0,1593.5641,4620.8469
1249147593,2,141,62,82,12,8,15.6137,13.6849,1,3,4190.55,3991.4905
