seed,generation,child_id,parent1_id,parent2_id,morph_diff_p1,morph_diff_p2,tf_diff_p1,tf_diff_p2,activation_diff_p1,activation_diff_p2,trajectory_diff_p1,trajectory_diff_p2
698244043,2,101,88,41,12,7,9.4561,17.0021,3,2,3188.3199,2773.9552
698244043,2,102,79,58,6,10,6.1984,17.6915,3,3,1747.4205,3449.7079
698244043,2,103,20,57,11,6,13.0697,5.8209,0,2,4406.7069,1111.2652
698244043,2,104,93,6,15,14,5.9803,7.3702,0,1,1774.6762,1919.6616
698244043,2,105,3,67,16,17,10.0597,17.582,1,1,1509.9604,4167.6253
698244043,2,106,16,75,2,19,6.1942,22.3729,1,0,1092.2264,5695.1158
698244043,2,107,93,41,10,12,3.1033,12.6129,0,1,831.8458,2152.4804
698244043,2,108,5,67,5,21,6.8993,16.261,1,1,1349.3199,3813.8002
698244043,2,109,51,38,17,6,44.0859,8.2252,2,1,6063.6186,1868.1251
698244043,2,110,55,92,2,12,5.4648,39.1519,0,3,1151.8993,6432.9935
698244043,2,111,58,73,16,10,7.878,17.7638,1,0,1151.7845,3368.4552
698244043,2,112,41,44,13,9,11.6103,6.3207,1,0,1937.4308,1357.5288
698244043,2,113,16,67,5,18,4.6902,25.8998,2,3,1377.8278,5838.7141
698244043,2,114,32,6,16,10,7.509,4.244,0,1,2667.7738,982.8266
698244043,2,115,41,93,9,9,17.1128,4.6978,3,2,2482.8259,776.5053
698244043,2,116,58,27,13,9,9.8565,10.8019,0,3,1698.4397,2287.9358
698244043,2,117,45,9,3,8,6.1443,5.1503,1,2,896.0279,2013.6191
698244043,2,118,41,16,0,8,0.0,12.4337,0,0,0.0,1667.0957
698244043,2,119,62,94,18,17,24.3775,22.8101,2,2,4083.3778,3525.1225
698244043,2,120,41,73,9,10,10.8509,17.7591,1,0,3007.0607,2625.4459
698244043,2,121,93,46,5,11,1.8042,4.7311,0,1,453.7239,1520.1997
698244043,2,122,49,75,6,20,4.6617,19.7238,0,0,1748.4814,4591.4108
698244043,2,123,50,38,14,11,14.1275,15.6717,1,1,2091.3691,1910.3909
698244043,2,124,94,20,1,14,2.4753,17.4811,1,3,766.9824,5360.688
698244043,2,125,77,46,11,13,3.161,6.9688,0,1,932.1755,2210.4488
698244043,2,126,79,36,8,9,6.479,5.0797,1,1,997.1622,931.5203
698244043,2,127,6,93,18,18,33.82,37.5687,2,1,7558.9404,7918.091
698244043,2,128,73,75,5,20,16.6426,28.6586,2,2,2644.0972,7035.4029
698244043,2,129,41,61,18,19,32.4391,25.159,2,1,6562.147,4732.2605
698244043,2,130,99,49,18,13,10.3477,16.5017,0,0,3223.8497,4368.8358
698244043,2,131,60,58,6,8,6.5137,14.9175,2,2,1802.3166,2652.588
698244043,2,132,51,77,16,15,36.1617,10.926,1,0,5160.7759,3067.6079
698244043,2,133,16,5,8,15,4.6593,12.4526,1,0,917.3673,1637.6186
698244043,2,134,9,73,8,5,4.684,18.4681,1,3,1938.1153,3138.451
698244043,2,135,51,99,17,17,38.6249,5.4807,1,0,5225.2773,2243.2828
698244043,2,136,79,16,11,13,3.969,3.3397,1,1,1104.2165,865.3678
698244043,2,137,75,29,19,7,25.6969,12.0785,2,2,6139.8845,2155.3446
698244043,2,138,44,71,11,13,4.1052,8.311,1,2,1077.7698,2593.1473
698244043,2,139,40,94,2,6,3.2543,4.1352,0,1,866.5321,943.2754
698244043,2,140,99,36,19,6,27.1409,3.9917,2,1,6107.4852,935.4411
698244043,2,141,41,14,13,10,13.361,14.1243,1,1,2850.925,2809.5787
698244043,2,142,5,73,13,11,5.2742,22.8592,1,1,885.1043,3624.9789
698244043,2,143,9,44,14,8,2.9526,11.5875,1,1,1411.2873,1532.4577
698244043,2,144,50,45,7,5,8.3904,6.0293,2,1,1950.7642,1145.5761
698244043,2,145,32,92,13,9,16.4506,23.7313,2,2,4904.7263,4958.047
698244043,2,146,50,25,15,17,6.0073,12.1876,1,1,1658.6075,1742.2778
698244043,2,147,38,44,10,13,14.654,15.8733,0,0,3015.1006,3572.3378
